/Library/Python/2.7/site-packages/tensorflow/python/ops/gradients_impl.py:93: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
2017-07-20 18:39:28.510923: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-07-20 18:39:28.510950: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-07-20 18:39:28.510958: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-07-20 18:39:28.510964: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
train: (0.14605072, (0.84958982, 0.84980124)) test: SKIP
train: (0.16709951, (0.84980124, 0.85001194)) test: SKIP
train: (0.085474081, (0.85001194, 0.85025877)) test: SKIP
train: (0.12793605, (0.85025877, 0.85047847)) test: SKIP
train: (0.044571564, (0.85047847, 0.85075212)) test: SKIP
train: (0.17986575, (0.85075212, 0.85097367)) test: SKIP
train: (0.14621639, (0.85097367, 0.85118788)) test: SKIP
train: (0.050196655, (0.85118788, 0.85145944)) test: SKIP
train: (0.14805403, (0.85145944, 0.85165632)) test: SKIP
train: (0.086489052, (0.85165632, 0.8519026)) test: SKIP
train: (0.088395685, (0.8519026, 0.85214174)) test: SKIP
train: (0.11848171, (0.85214174, 0.85236502)) test: SKIP
train: (0.16116974, (0.85236502, 0.85257101)) test: SKIP
train: (0.097773336, (0.85257101, 0.85280186)) test: (0.6130392, (0.85280186, 0.85148603))
train: (0.13404316, (0.85148603, 0.85169381)) test: SKIP
train: (0.16114001, (0.85169381, 0.85187459)) test: SKIP
train: (0.10695148, (0.85187459, 0.85209185)) test: SKIP
train: (0.088687718, (0.85209185, 0.85232341)) test: SKIP
train: (0.13922274, (0.85232341, 0.85252714)) test: SKIP
train: (0.10302052, (0.85252714, 0.85274518)) test: SKIP
train: (0.073845819, (0.85274518, 0.8529855)) test: SKIP
train: (0.086667672, (0.8529855, 0.85321045)) test: SKIP
train: (0.13835992, (0.85321045, 0.85341078)) test: SKIP
train: (0.027585715, (0.85341078, 0.85367554)) test: SKIP
train: (0.16415784, (0.85367554, 0.85390162)) test: SKIP
train: (0.13621733, (0.85390162, 0.85410851)) test: SKIP
train: (0.10994434, (0.85410851, 0.85432649)) test: SKIP
train: (0.014293659, (0.85432649, 0.85459518)) test: SKIP
train: (0.046917804, (0.85459518, 0.85484385)) test: SKIP
train: (0.12363625, (0.85484385, 0.85504657)) test: SKIP
train: (0.095938414, (0.85504657, 0.85526466)) test: SKIP
train: (0.1672578, (0.85526466, 0.8554852)) test: SKIP
train: (0.15373155, (0.8554852, 0.85566622)) test: SKIP
train: (0.1363575, (0.85566622, 0.85586369)) test: (0.80807662, (0.85586369, 0.85304457))
train: (0.072110057, (0.85304457, 0.85327095)) test: SKIP
train: (0.12823859, (0.85327095, 0.85346872)) test: SKIP
train: (0.18879229, (0.85346872, 0.85363328)) test: SKIP
train: (0.093000621, (0.85363328, 0.85384053)) test: SKIP
train: (0.14400515, (0.85384053, 0.85402846)) test: SKIP
train: (0.099090412, (0.85402846, 0.85424131)) test: SKIP
train: (0.095044136, (0.85424131, 0.85445392)) test: SKIP
train: (0.075504333, (0.85445392, 0.85467261)) test: SKIP
train: (0.16050814, (0.85467261, 0.85485405)) test: SKIP
train: (0.10542119, (0.85485405, 0.8550601)) test: SKIP
train: (0.062743396, (0.8550601, 0.85528535)) test: SKIP
train: (0.13256592, (0.85528535, 0.85547245)) test: SKIP
train: (0.10586134, (0.85547245, 0.85567647)) test: SKIP
train: (0.094034247, (0.85567647, 0.85587829)) test: SKIP
train: (0.2270439, (0.85587829, 0.85603052)) test: SKIP
train: (0.075564891, (0.85603052, 0.85624725)) test: SKIP
train: (0.04401122, (0.85624725, 0.85648149)) test: SKIP
train: (0.1795446, (0.85648149, 0.85666281)) test: SKIP
train: (0.070143521, (0.85666281, 0.85687482)) test: SKIP
train: (0.040474802, (0.85687482, 0.85711032)) test: (0.77162433, (0.85711032, 0.85537732))
train: (0.042417705, (0.85537732, 0.85560358)) test: SKIP
train: (0.05509299, (0.85560358, 0.85581875)) test: SKIP
train: (0.047779914, (0.85581875, 0.85603988)) test: SKIP
train: (0.070920974, (0.85603988, 0.85624814)) test: SKIP
train: (0.020381466, (0.85624814, 0.85648453)) test: SKIP
train: (0.02828227, (0.85648453, 0.85671449)) test: SKIP
train: (0.05144335, (0.85671449, 0.85693353)) test: SKIP
train: (0.076412708, (0.85693353, 0.85713601)) test: SKIP
train: (0.062069472, (0.85713601, 0.85735273)) test: SKIP
train: (0.034539763, (0.85735273, 0.85757881)) test: SKIP
train: (0.039614707, (0.85757881, 0.85779792)) test: SKIP
train: (0.022759873, (0.85779792, 0.85802639)) test: SKIP
train: (0.063146241, (0.85802639, 0.858235)) test: SKIP
train: (0.028865535, (0.858235, 0.85846031)) test: SKIP
train: (0.032009605, (0.85846031, 0.8586843)) test: SKIP
train: (0.02238559, (0.8586843, 0.85891211)) test: SKIP
train: (0.023740824, (0.85891211, 0.85914004)) test: SKIP
train: (0.081361383, (0.85914004, 0.85933471)) test: SKIP
train: (0.1019433, (0.85933471, 0.85952246)) test: SKIP
train: (0.047862336, (0.85952246, 0.85973638)) test: (0.81976914, (0.85973638, 0.85776639))
train: (0.022368431, (0.85776639, 0.85798675)) test: SKIP
train: (0.086202592, (0.85798675, 0.85818392)) test: SKIP
train: (0.028711922, (0.85818392, 0.85840136)) test: SKIP
train: (0.027589198, (0.85840136, 0.85861653)) test: SKIP
train: (0.039431885, (0.85861653, 0.85882628)) test: SKIP
train: (0.051248085, (0.85882628, 0.85902995)) test: SKIP
train: (0.058714136, (0.85902995, 0.85923332)) test: SKIP
train: (0.033221893, (0.85923332, 0.8594442)) test: SKIP
train: (0.055693038, (0.8594442, 0.85964572)) test: SKIP
train: (0.089237362, (0.85964572, 0.85983098)) test: SKIP
train: (0.043065373, (0.85983098, 0.86003661)) test: SKIP
train: (0.026921986, (0.86003661, 0.86025095)) test: SKIP
train: (0.039088324, (0.86025095, 0.86045855)) test: SKIP
train: (0.033646431, (0.86045855, 0.86066806)) test: SKIP
train: (0.042704433, (0.86066806, 0.86086935)) test: SKIP
train: (0.095054582, (0.86086935, 0.8610568)) test: SKIP
train: (0.035991915, (0.8610568, 0.86126339)) test: SKIP
train: (0.094653301, (0.86126339, 0.86144102)) test: SKIP
train: (0.060880959, (0.86144102, 0.86163396)) test: SKIP
train: (0.093732044, (0.86163396, 0.86182308)) test: (0.85839355, (0.86182308, 0.85960138))
train: (0.041389596, (0.85960138, 0.85979903)) test: SKIP
train: (0.11669983, (0.85979903, 0.85996968)) test: SKIP
train: (0.05210581, (0.85996968, 0.86016017)) test: SKIP
train: (0.08185672, (0.86016017, 0.86033356)) test: SKIP
train: (0.054775693, (0.86033356, 0.86052352)) test: SKIP
train: (0.067794308, (0.86052352, 0.86070615)) test: SKIP
train: (0.061516348, (0.86070615, 0.86089069)) test: SKIP
train: (0.02004409, (0.86089069, 0.86109412)) test: SKIP
train: (0.043946397, (0.86109412, 0.86128718)) test: SKIP
train: (0.044684786, (0.86128718, 0.86147821)) test: SKIP
train: (0.024188844, (0.86147821, 0.86167967)) test: SKIP
train: (0.10400651, (0.86167967, 0.86184675)) test: SKIP
train: (0.048670322, (0.86184675, 0.86203289)) test: SKIP
train: (0.022591844, (0.86203289, 0.8622359)) test: SKIP
train: (0.040444683, (0.8622359, 0.86242896)) test: SKIP
train: (0.035738565, (0.86242896, 0.86262339)) test: SKIP
train: (0.01918531, (0.86262339, 0.86282533)) test: SKIP
train: (0.021729078, (0.86282533, 0.86302549)) test: SKIP
train: (0.16718391, (0.86302549, 0.86318189)) test: SKIP
train: (0.052411385, (0.86318189, 0.86336523)) test: (0.91800708, (0.86336523, 0.86139989))
train: (0.025150925, (0.86139989, 0.86159348)) test: SKIP
train: (0.02123888, (0.86159348, 0.86178768)) test: SKIP
train: (0.024418663, (0.86178768, 0.86198115)) test: SKIP
train: (0.034949806, (0.86198115, 0.86216569)) test: SKIP
train: (0.072147258, (0.86216569, 0.86233479)) test: SKIP
train: (0.072838724, (0.86233479, 0.8625015)) test: SKIP
train: (0.070593759, (0.8625015, 0.86266965)) test: SKIP
train: (0.077902921, (0.86266965, 0.86283433)) test: SKIP
train: (0.10678582, (0.86283433, 0.8629868)) test: SKIP
train: (0.08782956, (0.8629868, 0.86314511)) test: SKIP
train: (0.057434656, (0.86314511, 0.86331636)) test: SKIP
train: (0.054378361, (0.86331636, 0.86348701)) test: SKIP
train: (0.081575692, (0.86348701, 0.86364847)) test: SKIP
train: (0.10355173, (0.86364847, 0.86379701)) test: SKIP
train: (0.05982716, (0.86379701, 0.86396748)) test: SKIP
train: (0.060700577, (0.86396748, 0.86413497)) test: SKIP
train: (0.065009803, (0.86413497, 0.86430126)) test: SKIP
train: (0.05872098, (0.86430126, 0.86447054)) test: SKIP
train: (0.082505658, (0.86447054, 0.86463022)) test: SKIP
train: (0.073539719, (0.86463022, 0.864793)) test: (0.7288776, (0.864793, 0.86340058))
